,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-3019,-2090,3574,7861,-2978,-3852,-9082,4190,-10658,2422,4399,2983
Cash from Investing Activity,55,-50,-135,-151,-52,-217,-24,44,-250,106,-214,-267
Cash from Financing Activity,-413,880,-771,-553,-579,3609,5754,5450,4283,3266,-1637,-336
Net Cash Flow,-3377,-1260,2668,7157,-3610,-459,-3352,9684,-6626,5794,2548,2380
