,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,665,753,1015,1076,1076,1560,2308,5423,9918,9918,11956,11956,11956.0
Reserves,6126,7107,10212,11473,11446,11194,12649,11968,9291,12688,11638,13809,
Preference Capital,1823,1823,0,0,0,0,0,0,0,0,0,0,
Borrowings,166905,182923,220252,224589,224359,210819,194299,206230,208898,221302,237581,269839,
Other Liabilities,6803,7868,7647,8779,8002,7767,6800,6863,7800,9428,6609,5260,
Total Liabilities,180498,198651,239125,245917,244883,231340,216056,230484,235908,253336,267784,300863,
Fixed Assets,802,879,1018,1066,2878,2843,2867,2814,2832,3151,3287,3444,
CWIP,3,11,43,48,6,6,8,8,8,67,48,65,
Investments,45772,52245,67452,64223,83974,74019,70962,82232,90999,93783,96874,95169,
Other Assets,133922,145517,170611,180580,158024,154471,142219,145430,142069,156335,167575,202184,
Total Assets,180498,198651,239125,245917,244883,231340,216056,230484,235908,253336,267784,300863,
