,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.68,72.68,73.78,73.78,73.79,73.86,73.87,73.87
DIIs,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Government,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01
Public,27.31,27.31,26.2,26.2,26.19,26.11,26.11,26.1
No. of Shareholders,3210.0,2688.0,2565.0,2438.0,2317.0,2174.0,2074.0,1991.0
