,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,90,91,278,301,240,451,637
Cash from Investing Activity,,-67,-140,-165,-91,-355,-375,-349
Cash from Financing Activity,,-32,56,-130,-223,142,-58,-283
Net Cash Flow,,-9,7,-18,-13,27,17,5
