,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-2.26,-10.05,-7.84,-14.58,-46.33
Cash from Investing Activity,0,3.27,-0.25,-0.45,-3.64,-5.41
Cash from Financing Activity,0,-0.62,9.79,8.25,18.21,52.91
Net Cash Flow,0,0.39,-0.51,-0.05,0.0,1.17
