,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14.46,20.83,25.14,22.1,22.22,22.44,28.7,23.07,24.1,17.91,19.33,16.77,31.13
Expenses,10.28,16.57,21.09,17.93,17.97,17.96,24.53,18.41,19.81,14.43,15.68,14.0,24.59
Operating Profit,4.18,4.26,4.05,4.17,4.25,4.48,4.17,4.66,4.29,3.48,3.65,2.77,6.54
OPM %,28.91,20.45,16.11,18.87,19.13,19.96,14.53,20.2,17.8,19.43,18.88,16.52,21.01
Other Income,0.0,0.01,0.53,0.01,0.01,0.06,0.03,0.01,0.01,0.0,0.15,0.0,0.0
Interest,0.09,0.11,-0.31,0.01,0.01,0.01,0.09,0.01,0.01,0.0,0.01,0.0,0.01
Depreciation,2.08,1.29,1.77,1.17,1.18,1.18,2.41,1.42,1.43,1.42,2.03,0.8,2.53
Profit before tax,2.01,2.87,3.12,3.0,3.07,3.35,1.7,3.24,2.86,2.06,1.76,1.97,4.0
Tax %,25.37,25.09,35.26,25.0,21.82,25.67,35.88,24.38,17.13,21.36,15.34,24.87,21.75
Net Profit,1.51,2.14,2.02,2.24,2.41,2.49,1.09,2.45,2.37,1.62,1.5,1.47,3.13
EPS in Rs,0.66,0.93,0.88,0.98,1.05,1.09,0.48,1.07,1.03,0.71,0.65,0.64,1.37
