,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,5.34,5.34,5.34,5.34,5.34,5.34,5.44,5.95
Public,94.66,94.66,94.66,94.66,94.66,94.66,94.57,94.05
No. of Shareholders,2689.0,2771.0,2745.0,2572.0,2814.0,33833.0,37503.0,103915.0
