,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,19.13,19.13,19.13,25.0
Reserves,8.4,8.51,8.67,8.64,8.71,9.31,10.59,12.1,12.35,14.31,16.06,18.12,23.98
Borrowings,7.81,19.02,15.24,11.57,16.14,18.94,24.02,17.87,17.98,12.45,23.96,22.82,17.34
Other Liabilities,5.26,8.35,10.96,16.74,13.33,8.68,7.66,6.01,5.46,9.57,13.1,10.03,6.71
Total Liabilities,40.41,54.82,53.81,55.89,57.12,55.87,61.21,54.92,54.73,55.46,72.25,70.1,73.03
Fixed Assets,11.22,13.8,14.09,13.34,11.56,10.11,9.5,9.02,8.72,7.79,10.82,10.36,10.66
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.89,0.87,0.65,0.49
Other Assets,29.19,41.02,39.72,42.55,45.56,45.76,51.71,45.9,45.66,46.78,60.56,59.09,61.88
Total Assets,40.41,54.82,53.81,55.89,57.12,55.87,61.21,54.92,54.73,55.46,72.25,70.1,73.03
