,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,136.67,247.04,212.76,193.57,182.09,262.98,260.48,438.51,259.6,317.85,306.27,641.23,313.13
Expenses,137.04,238.91,173.88,178.05,170.56,235.56,231.89,393.49,236.51,281.62,277.63,577.93,290.07
Operating Profit,-0.37,8.13,38.88,15.52,11.53,27.42,28.59,45.02,23.09,36.23,28.64,63.3,23.06
OPM %,-0.27,3.29,18.27,8.02,6.33,10.43,10.98,10.27,8.89,11.4,9.35,9.87,7.36
Other Income,7.11,7.66,-19.19,0.2,0.32,0.32,0.62,0.35,0.54,0.41,1.63,1.37,2.47
Interest,2.59,3.76,-0.89,2.71,0.77,3.71,18.13,7.37,4.54,6.69,10.9,9.03,6.44
Depreciation,0.55,0.54,0.64,0.64,3.68,3.74,4.88,4.47,4.67,6.06,5.22,6.31,6.77
Profit before tax,3.6,11.49,19.94,12.37,7.4,20.29,6.2,33.53,14.42,23.89,14.15,49.33,12.32
Tax %,25.28,26.2,13.74,20.45,43.51,20.26,-32.42,21.0,21.29,18.29,52.08,24.14,21.83
Net Profit,2.69,8.48,17.2,9.84,4.18,16.18,8.21,26.49,11.35,19.52,6.78,37.42,9.63
EPS in Rs,2.24,7.05,14.3,8.18,3.48,13.45,6.83,22.02,9.44,16.23,5.64,31.11,8.01
