,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,18,18,18
Reserves,201,270,362,484,531,536
Borrowings,284,145,68,55,9,43
Other Liabilities,231,205,248,340,590,559
Total Liabilities,725,629,687,897,1148,1156
Fixed Assets,94,110,102,134,164,220
CWIP,0,0,2,2,0,6
Investments,81,80,25,312,249,238
Other Assets,549,439,558,449,735,693
Total Assets,725,629,687,897,1148,1156
