,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1856.0,1626.0,1765.0,1626.0,2195.0,2232.0,2775.0,2340.0,2921.0,2574.0,2742.0,2115.0,2463.0
Expenses,1821.0,1550.0,1668.0,1592.0,2111.0,2131.0,2673.0,2268.0,2802.0,2442.0,2609.0,2048.0,2326.0
Operating Profit,35.0,76.0,96.0,34.0,84.0,101.0,103.0,73.0,119.0,131.0,133.0,67.0,136.0
OPM %,2.0,5.0,5.0,2.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,6.0
Other Income,10.0,7.0,10.0,49.0,11.0,5.0,21.0,3.0,40.0,7.0,3.0,6.0,9.0
Interest,5.0,5.0,5.0,5.0,7.0,5.0,12.0,9.0,14.0,21.0,27.0,23.0,24.0
Depreciation,16.0,16.0,20.0,17.0,17.0,17.0,19.0,19.0,20.0,19.0,23.0,22.0,23.0
Profit before tax,23.0,62.0,81.0,62.0,71.0,85.0,93.0,47.0,124.0,99.0,86.0,28.0,98.0
Tax %,22.0,5.0,14.0,4.0,6.0,5.0,7.0,7.0,9.0,7.0,11.0,18.0,10.0
Net Profit,18.0,59.0,69.0,59.0,67.0,81.0,86.0,44.0,113.0,93.0,77.0,23.0,88.0
EPS in Rs,-0.31,2.54,4.63,4.14,3.97,5.05,5.92,2.84,7.19,5.93,4.32,1.44,4.95
