,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,44.0,85.0,136.0,80.0,118.0,117.0,112.0,108.0,55.0,48.0,50.0,10.0,25.0
Expenses,41.0,84.0,154.0,78.0,124.0,119.0,113.0,107.0,66.0,61.0,55.0,21.0,31.0
Operating Profit,3.0,2.0,-17.0,3.0,-7.0,-2.0,-1.0,1.0,-11.0,-13.0,-5.0,-11.0,-6.0
OPM %,6.0,2.0,-13.0,3.0,-6.0,-2.0,-1.0,1.0,-20.0,-28.0,-10.0,-102.0,-25.0
Other Income,5.0,5.0,2.0,4.0,5.0,1.0,14.0,6.0,0.0,0.0,0.0,0.0,2.0
Interest,14.0,14.0,12.0,12.0,11.0,10.0,10.0,10.0,11.0,12.0,13.0,10.0,12.0
Depreciation,8.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,5.0,6.0,3.0
Profit before tax,-13.0,-15.0,-35.0,-13.0,-19.0,-18.0,-2.0,-9.0,-29.0,-32.0,-23.0,-27.0,-18.0
Tax %,13.0,63.0,37.0,77.0,35.0,21.0,-421.0,-11.0,39.0,31.0,32.0,31.0,29.0
Net Profit,-12.0,-6.0,-22.0,-3.0,-12.0,-14.0,-12.0,-10.0,-17.0,-22.0,-15.0,-19.0,-13.0
EPS in Rs,-4.97,-2.42,-9.34,-1.22,-5.27,-5.98,-5.19,-4.28,-7.4,-9.47,-6.58,-7.92,-5.53
