,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,23,23,23,23,23,23,23,23,23,23,23,23,23
Reserves,191,234,234,232,240,243,248,250,208,144,103,38,6
Borrowings,367,384,396,370,382,355,379,434,419,433,413,397,327
Other Liabilities,123,109,141,145,178,210,268,241,193,110,89,70,124
Total Liabilities,705,750,794,771,825,831,919,949,843,711,629,528,481
Fixed Assets,384,395,401,372,367,375,363,389,350,274,231,202,76
CWIP,8,8,0,2,1,5,0,0,0,0,1,1,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,313,347,393,397,457,451,556,560,492,437,397,324,405
Total Assets,705,750,794,771,825,831,919,949,843,711,629,528,481
