,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.74,3.74,3.74,3.74,3.74,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73
Reserves,7.96,8.26,9.05,10.82,11.68,11.8,12.88,14.73,21.31,25.4,38.16,48.27,53.06
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54,35.11,24.18,46.23,11.25,4.9
Other Liabilities,2.12,1.83,1.93,1.91,0.24,0.13,0.36,0.59,5.73,6.59,19.53,10.32,8.97
Total Liabilities,13.82,13.83,14.72,16.47,15.66,15.66,16.97,29.59,65.88,59.9,107.65,73.57,70.66
Fixed Assets,0.17,0.15,0.14,1.12,1.05,1.17,1.09,7.25,7.38,4.7,4.83,4.59,3.21
CWIP,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,6.55,6.34,6.11,5.5600000000000005,4.76,6.26,4.19,2.72,25.61,27.72,30.98,48.7,42.22
Other Assets,7.1,7.34,8.47,9.79,9.65,8.23,11.69,19.62,32.89,27.48,71.84,20.28,25.23
Total Assets,13.82,13.83,14.72,16.47,15.66,15.66,16.97,29.59,65.88,59.9,107.65,73.57,70.66
