,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,61.62,61.87,62.3,62.33,62.33,63.28,63.28
FIIs,0.0,0.0,0.0,0.0,0.0,0.05,0.05
DIIs,2.6,1.86,1.86,1.58,1.22,0.0,0.0
Public,35.79,36.27,35.84,36.1,35.25,34.18,34.18
No. of Shareholders,502.0,468.0,397.0,373.0,616.0,597.0,593.0
