,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.89,12.23,12.52,10.17,12.43,10.24,10.69,11.3,13.92,11.32,11.33,11.8,13.02
Expenses,6.76,8.35,8.87,7.4,8.29,7.63,8.11,8.37,10.41,8.56,9.04,9.7,10.15
Operating Profit,2.13,3.88,3.65,2.77,4.14,2.61,2.58,2.93,3.51,2.76,2.29,2.1,2.87
OPM %,23.96,31.73,29.15,27.24,33.31,25.49,24.13,25.93,25.22,24.38,20.21,17.8,22.04
Other Income,0.14,0.22,0.08,0.26,0.29,0.26,0.27,0.1,0.46,0.27,0.34,0.51,0.42
Interest,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Depreciation,0.25,0.28,0.28,0.32,0.35,0.37,0.38,0.38,0.37,0.38,0.39,0.39,0.4
Profit before tax,2.02,3.81,3.45,2.71,4.08,2.5,2.47,2.65,3.6,2.65,2.24,2.22,2.88
Tax %,24.75,25.2,26.96,25.46,25.74,24.0,23.89,26.04,25.56,23.77,31.7,25.68,25.35
Net Profit,1.52,2.85,2.52,2.02,3.03,1.9,1.88,1.96,2.68,2.02,1.53,1.65,2.15
EPS in Rs,4.21,7.89,6.98,5.59,8.39,5.26,5.21,5.43,7.42,5.59,4.24,4.57,5.95
