,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.75,0.00,0.00,1.15,1.5,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Expenses,0.14,0.19,0.17,0.17,0.19,0.16,0.22,0.21,0.16,0.24,0.15,0.23,0.17
Operating Profit,0.61,-0.19,-0.17,0.98,1.31,-0.02,-0.22,-0.21,-0.16,-0.24,-0.15,-0.23,-0.17
OPM %,81.33,,,85.22,87.33,-14.29,,,,,,,
Other Income,0.21,0.15,0.17,0.16,0.18,0.17,0.26,0.19,0.12,0.15,0.19,0.16,0.16
Interest,0.29,0.04,0.16,0.16,0.12,0.12,0.11,0.06,0.05,0.05,0.12,0.07,0.07
Depreciation,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01
Profit before tax,0.52,-0.09,-0.17,0.97,1.36,0.02,-0.08,-0.09,-0.10,-0.16,-0.09,-0.15,-0.09
Tax %,-1.92,0.00,-11.76,7.22,27.94,0.0,-200.00,0.00,0.00,0.00,133.33,0.00,0.00
Net Profit,0.53,-0.09,-0.19,0.9,0.98,0.01,-0.24,-0.09,-0.10,-0.16,0.03,-0.15,-0.09
EPS in Rs,0.35,-0.06,-0.13,0.59,0.65,0.01,-0.16,-0.06,-0.07,-0.11,0.02,-0.10,-0.06
