,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,2,2,3,3,4,4,13,13,13,13,13,13
Reserves,7,9,14,16,18,33,37,36,41,45,51,58,60
Borrowings,12,22,13,40,38,49,85,83,88,119,127,136,144
Other Liabilities,2,6,10,4,5,12,17,46,69,88,34,63,114
Total Liabilities,24,38,40,63,65,98,143,178,211,266,225,270,330
Fixed Assets,7,9,11,14,13,13,53,46,40,40,37,34,33
CWIP,1,0,0,7,12,38,0,3,5,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,16,30,28,42,39,47,89,129,165,226,187,235,298
Total Assets,24,38,40,63,65,98,143,178,211,266,225,270,330
