,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,77.84,131.13,56.62,36.55,85.89,118.18,104.6,43.9,124.31,133.81,65.34,79.99,116.4
Expenses,73.65,126.63,50.29,34.07,78.77,113.7,103.13,42.15,118.61,127.27,61.24,76.62,112.19
Operating Profit,4.19,4.5,6.33,2.48,7.12,4.48,1.47,1.75,5.7,6.54,4.1,3.37,4.21
OPM %,5.38,3.43,11.18,6.79,8.29,3.79,1.41,3.99,4.59,4.89,6.27,4.21,3.62
Other Income,1.47,1.25,1.09,1.94,0.97,1.68,3.13,3.1,0.73,1.56,2.2,2.22,1.66
Interest,3.48,2.75,5.54,2.51,3.13,3.13,1.61,2.86,3.69,3.58,3.46,3.42,3.53
Depreciation,0.96,1.72,1.68,1.37,1.38,1.42,1.54,1.28,1.23,1.25,1.58,1.26,1.28
Profit before tax,1.22,1.28,0.2,0.54,3.58,1.61,1.45,0.71,1.51,3.27,1.26,0.91,1.06
Tax %,-0.0,-0.0,395.0,-0.0,-0.0,31.06,64.83,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Profit,1.22,1.28,-0.59,0.54,3.58,1.11,0.51,0.71,1.51,3.27,1.26,0.91,1.06
EPS in Rs,0.1,0.1,-0.05,0.04,0.28,0.09,0.04,0.06,0.12,0.26,0.1,0.07,0.08
