,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79
Reserves,-12.17,-11.7,-12.16,-13.54,-13.41,-17.16,-18.82,-19.29,-21.82,-22.37,-19.02,-18.59,-19.19
Preference Capital,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,
Borrowings,0.9,0.9,0.9,1.53,18.52,28.92,20.65,21.8,21.05,21.05,18.48,13.59,13.59
Other Liabilities,14.07,13.09,13.8,14.36,9.25,3.59,12.95,14.6,16.55,18.66,19.85,21.16,21.74
Total Liabilities,8.59,8.08,8.33,8.14,20.15,21.14,20.57,22.9,21.57,23.13,25.1,21.95,21.93
Fixed Assets,3.12,2.59,2.79,2.51,8.09,10.44,11.68,11.48,11.07,10.95,11.02,10.44,10.2
CWIP,0.0,0.0,0.0,0.0,1.39,1.82,0.48,0.5,0.5700000000000001,0.42,1.2,1.67,1.8
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,5.47,5.49,5.54,5.63,10.67,8.88,8.41,10.92,9.93,11.76,12.88,9.84,9.93
Total Assets,8.59,8.08,8.33,8.14,20.15,21.14,20.57,22.9,21.57,23.13,25.1,21.95,21.93
