,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,213.31,309.70,514.32,1241.00,1772.86,,2482.00,4136.67,3102.50,,,
Inventory Days,,,,,,,,,0.00,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,213.31,309.70,514.32,1241.00,1772.86,,2482.00,4136.67,3102.50,,,
Working Capital Days,-14.22,486.67,647.05,912.50,417.14,,73.00,0.00,456.25,,,
ROCE %,-94.74,-4.90,-13.10,-126.42,-75.47,-25.00,-14.29,-26.09,-53.85,-168.42,-280.00,
