,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12.47,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55
Reserves,-12.92,-1.76,-1.98,-3.19,-3.39,-3.44,-3.46,-3.49,-3.56,-3.72,-3.8,-3.95,-4.05
Borrowings,1.11,0.0,0.0,0.0,0.01,0.04,0.04,0.04,0.17,0.2,0.27,0.38,3.39
Other Liabilities,0.92,0.8,0.8200000000000001,0.79,0.97,0.98,0.98,1.0,0.92,0.96,0.97,1.36,1.36
Total Liabilities,1.58,2.59,2.39,1.15,1.14,1.13,1.11,1.1,1.08,0.99,0.99,1.34,4.25
Fixed Assets,0.11,0.2,0.18,0.15,0.13,0.12,0.11,0.1,0.09,0.0,0.0,0.28,0.25
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,1.47,2.39,2.21,1.0,1.01,1.01,1.0,1.0,0.99,0.99,0.99,1.06,4.0
Total Assets,1.58,2.59,2.39,1.15,1.14,1.13,1.11,1.1,1.08,0.99,0.99,1.34,4.25
