,2015-03-01,2016-03-01,2017-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,4798.68,-0.0,-0.00,,-0.00,,-0.00,
Inventory Days,1277.5,301.52,-0.00,,,,,
Days Payable,0.0,-0.0,,,,,,
Cash Conversion Cycle,6076.18,301.52,-0.00,,-0.00,,-0.00,
Working Capital Days,26988.53,13751.38,65471.88,,-1095.00,,-365.00,
ROCE %,,-38.41,-2.57,,0.60,-7.30,-1.15,-7.04
