,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,45.51,45.51,45.51,45.51,45.51,45.51,45.51,45.51,45.51,45.51,45.51,45.51
DIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01
Public,54.49,54.49,54.49,54.49,54.49,54.49,54.49,54.48,54.47,54.48,54.48,54.47
No. of Shareholders,80682.0,80683.0,81535.0,86021.0,97996.0,118293.0,116556.0,114579.0,113138.0,111742.0,110586.0,109610.0
