,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,58,51,47,45,37,54,42,54,41,23,20,21
Inventory Days,94,97,111,35,36,,38,41,38,35,39,30
Days Payable,88,82,101,45,29,,52,52,186,332,218,89
Cash Conversion Cycle,64,66,57,34,44,54,28,43,-107,-275,-159,-38
Working Capital Days,44,-49,-21,-61,-6,-21,-45,136,332,939,1963,1091
ROCE %,3,4,3,4,7,7,7,4,5,-5,-2,-6
