,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-8,35,1,10
Cash from Investing Activity,0,0,-110,-3,-16
Cash from Financing Activity,0,8,92,-7,-2
Net Cash Flow,0,0,17,-9,-8
