,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,52.0,47,0,4,14
Inventory Days,123.0,93,135,174,167
Days Payable,89.0,33,32,13,24
Cash Conversion Cycle,87.0,107,103,165,157
Working Capital Days,45.0,85,62,111,160
ROCE %,,57,67,33,-6
