,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.07,68.07,68.07,68.39,68.39,68.39
DIIs,0.0,0.0,0.0,0.0,0.0,1.0
Public,31.93,31.93,31.93,31.61,31.61,30.62
No. of Shareholders,96.0,99.0,125.0,1074.0,6324.0,8659.0
