,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,11.38,-0.28,4.35,4.71,-3.09,20.28,14.54,-0.46,5.16,6.65,-7.63,13.16
Cash from Investing Activity,-1.6800000000000002,-2.86,-22.0,2.35,0.92,-11.83,-5.37,4.58,4.36,0.46,0.73,-6.1
Cash from Financing Activity,-7.79,1.04,18.12,-6.87,1.84,-7.98,-9.24,-4.02,-9.27,-7.4,7.12,-7.42
Net Cash Flow,1.91,-2.1,0.47,0.19,-0.33,0.47,-0.06,0.11,0.25,-0.29,0.22,-0.36
