,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,66.16,66.37,88.3,81.02,96.15,130.35,121.18,120.97,119.75,105.55,109.88,91.47,99.65
Expenses,61.35,59.75,83.32,74.74,89.76,123.02,113.68,113.06,111.3,96.97,103.14,83.41,91.1
Operating Profit,4.81,6.62,4.98,6.28,6.39,7.33,7.5,7.91,8.45,8.58,6.74,8.06,8.55
OPM %,7.27,9.97,5.64,7.75,6.65,5.62,6.19,6.54,7.06,8.13,6.13,8.81,8.58
Other Income,0.74,0.33,1.85,0.11,0.07,0.11,0.24,0.15,0.28,0.17,2.83,0.19,0.35
Interest,3.29,3.24,3.54,3.43,3.27,3.43,3.19,3.67,4.16,4.96,4.11,4.86,5.34
Depreciation,1.48,1.5,1.48,1.5,1.5,1.5,1.66,1.73,1.77,1.75,1.86,1.91,1.97
Profit before tax,0.78,2.21,1.81,1.46,1.69,2.51,2.89,2.66,2.8,2.04,3.6,1.48,1.59
Tax %,0.0,0.0,-45.86,0.0,0.0,0.0,37.72,20.3,27.86,38.24,4.17,25.0,25.79
Net Profit,0.78,2.22,2.65,1.46,1.69,2.51,1.79,2.12,2.02,1.26,3.46,1.1,1.18
EPS in Rs,0.12,0.34,0.4,0.22,0.26,0.38,0.27,0.32,0.31,0.19,0.53,0.17,0.18
