,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-49,-8,8,15,15,42,19,-13,8,13
Cash from Investing Activity,17,-3,0,-2,-4,-13,-11,-8,-13,-16
Cash from Financing Activity,33,16,-13,-13,-10,-30,-8,21,5,2
Net Cash Flow,0,4,-5,0,1,-1,0,0,0,0
