,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,114.0,34,53,28,28,38,30,55,35,35
Inventory Days,144.0,107,101,134,165,132,163,226,183,159
Days Payable,123.0,17,12,18,24,108,102,132,102,93
Cash Conversion Cycle,135.0,124,141,144,169,63,91,149,115,102
Working Capital Days,194.0,132,151,158,172,106,111,148,112,119
ROCE %,,-1,0,1,5,7,10,4,10,10
