,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5
DIIs,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Public,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.48,41.49,41.48,41.48
No. of Shareholders,7079.0,7159.0,7143.0,7143.0,7141.0,7135.0,7101.0,7101.0,8946.0,8931.0,8991.0,9365.0
