,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.81,-1.75,5.82,1.85,0.42,-1.52,-0.35,0.53,-0.36,10.89,1.06
Cash from Investing Activity,-2.66,-0.22,-3.75,1.25,0.3,0.34,0.38,0.03,-0.01,-7.45,-0.74
Cash from Financing Activity,0.88,1.9,-1.81,-2.94,-1.13,1.7000000000000002,-0.31,-0.58,0.45,-3.26,-0.46
Net Cash Flow,0.03,-0.07,0.26,0.16,-0.41,0.52,-0.27,-0.03,0.08,0.18,-0.14
