,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,9,11,20,22,22,23,23,23,23,23
Reserves,26,15,15,-4,4,69,84,120,137,145,180,239,610
Borrowings,10,10,12,3,24,11,28,86,71,73,91,105,100
Other Liabilities,4,0,0,0,47,32,19,60,59,64,85,124,206
Total Liabilities,47,33,34,8,86,132,152,287,289,304,379,490,938
Fixed Assets,4,0,0,0,27,27,29,77,75,75,80,112,113
CWIP,0,0,0,0,0,0,0,0,0,0,13,2,18
Investments,0,0,0,0,3,5,14,8,6,6,10,13,13
Other Assets,44,33,34,8,56,100,110,202,209,223,275,363,794
Total Assets,47,33,34,8,86,132,152,287,289,304,379,490,938
