,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,26.87,31.19,35.56,38.14,38.14,35.29,35.44,35.44,29.51
FIIs,0.0,0.0,0.31,0.3,0.3,0.24,0.0,0.0,0.0
DIIs,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.03
Public,73.07,68.75,64.08,61.51,61.51,64.43,64.52,64.52,70.46
No. of Shareholders,10618.0,11184.0,11595.0,11510.0,11340.0,11643.0,14380.0,14796.0,14250.0
