,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.41,0.38,0.48,0.00,0.29,0.11,0.00,0.00,0.00,0.00,1.0,1.98,3.47
Expenses,0.97,0.76,1.18,0.43,0.59,0.27,0.32,0.20,0.15,0.33,4.6,2.9,4.64
Operating Profit,-0.56,-0.38,-0.7,-0.43,-0.3,-0.16,-0.32,-0.20,-0.15,-0.33,-3.6,-0.92,-1.17
OPM %,-136.59,-100.0,-145.83,,-103.45,-145.45,,,,,-360.0,-46.46,-33.72
Other Income,0.08,0.15,0.12,-0.03,-0.05,-0.06,0.30,0.00,0.00,0.00,0.4,0.13,0.08
Interest,0.37,0.24,0.33,0.14,0.21,0.26,0.29,0.24,0.26,0.40,0.32,0.33,0.32
Depreciation,0.19,0.19,0.19,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.17,0.18
Profit before tax,-1.04,-0.66,-1.1,-0.76,-0.71,-0.63,-0.46,-0.59,-0.56,-0.88,-3.68,-1.29,-1.59
Tax %,133.65,25.76,72.73,84.21,-208.45,-1.59,558.70,0.00,57.14,-7.95,-1.09,25.58,-27.04
Net Profit,0.36,-0.48,-0.3,-0.12,-2.19,-0.63,2.11,-0.59,-0.24,-0.96,-3.71,-0.95,-2.02
EPS in Rs,0.1,-0.13,-0.08,-0.03,-0.6,-0.17,0.57,-0.16,-0.07,-0.26,-1.01,-0.25,-0.54
