,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001
Reserves,0.67,0.67,0.71,0.85,1.05,1.61,1.66,1.71,-0.02,-0.5700000000000001,-0.84,-1.05,-1.15
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.85,0.86,0.86,0.0
Other Liabilities,0.18,0.2,0.5,0.47,0.58,0.45,0.5700000000000001,0.5700000000000001,0.23,0.27,0.19,0.19,1.15
Total Liabilities,1.45,1.47,1.81,1.92,2.23,2.66,2.83,2.88,1.61,1.15,0.81,0.6000000000000001,0.6000000000000001
Fixed Assets,0.51,0.48,0.62,0.88,1.1,1.05,1.04,0.96,0.11,0.01,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.94,0.99,1.19,1.04,1.13,1.61,1.79,1.92,1.5,1.14,0.81,0.6000000000000001,0.6000000000000001
Total Assets,1.45,1.47,1.81,1.92,2.23,2.66,2.83,2.88,1.61,1.15,0.81,0.6000000000000001,0.6000000000000001
