,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,344.3,384.46,434.14,272.98,375.75,436.64,478.45,310.03,397.77,399.17,455.75,334.8,400.93
Expenses,302.93,334.98,392.81,248.03,342.27,399.56,449.32,304.66,398.64,427.74,499.8,325.16,380.98
Operating Profit,41.37,49.48,41.33,24.95,33.48,37.08,29.13,5.37,-0.87,-28.57,-44.05,9.64,19.95
OPM %,12.02,12.87,9.52,9.14,8.91,8.49,6.09,1.73,-0.22,-7.16,-9.67,2.88,4.98
Other Income,0.42,0.56,0.13,0.25,38.82,1.45,1.65,1.91,4.89,6.91,3.06,5.51,1.2
Interest,8.4,8.0,8.04,6.23,6.31,5.57,5.28,5.59,5.38,5.58,10.4,7.81,7.13
Depreciation,7.27,7.22,7.31,7.22,7.72,7.24,7.89,7.71,8.55,9.24,8.64,9.71,12.26
Profit before tax,26.12,34.82,26.11,11.75,58.27,25.72,17.61,-6.02,-9.91,-36.48,-60.03,-2.37,1.76
Tax %,21.98,28.06,27.15,31.49,7.31,30.13,34.3,29.24,23.61,26.26,19.74,-49.79,259.09
Net Profit,20.16,25.58,20.32,8.4,54.17,17.96,11.56,-4.26,-7.57,-26.89,-48.18,-3.54,-2.8
EPS in Rs,1.74,2.18,1.55,0.65,4.25,1.41,0.95,-0.17,-0.26,-1.78,-3.53,-0.19,-0.1
