,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.23,2.94,4.02
Reserves,0.93,3.8,2.15,
Borrowings,3.02,6.14,10.18,
Other Liabilities,4.26,5.34,6.07,
Total Liabilities,8.22,15.51,21.34,
Fixed Assets,0.09,0.34,2.22,
CWIP,0.0,0.0,1.79,
Investments,0.0,0.04,0.14,
Other Assets,8.13,15.13,17.19,
Total Assets,8.22,15.51,21.34,
