,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75
DIIs,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87
Public,81.38,81.38,81.38,81.38,81.38,81.38,81.38,81.38
No. of Shareholders,673.0,660.0,666.0,675.0,680.0,1041.0,1288.0,1285.0
