,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.77,1.9,2.65,2.01,2.41,2.25,1.98,2.55,2.23,2.76,2.94,2.71,2.7
Expenses,1.89,2.53,2.72,2.67,2.16,2.97,2.12,2.99,2.31,2.67,2.72,2.88,3.1
Operating Profit,-0.12,-0.63,-0.07,-0.66,0.25,-0.72,-0.14,-0.44,-0.08,0.09,0.22,-0.17,-0.4
OPM %,-6.78,-33.16,-2.64,-32.84,10.37,-32.0,-7.07,-17.25,-3.59,3.26,7.48,-6.27,-14.81
Other Income,0.84,0.04,0.04,0.75,0.14,0.05,0.19,0.25,0.6,0.23,-0.01,0.31,0.02
Interest,0.24,0.06,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.03,0.03,0.03
Depreciation,0.14,0.15,0.13,0.14,0.15,0.13,0.11,0.15,0.1,0.1,0.1,0.09,0.09
Profit before tax,0.34,-0.8,-0.21,-0.09,0.2,-0.84,-0.1,-0.38,0.38,0.16,0.08,0.02,-0.5
Tax %,38.24,0.0,0.0,0.0,50.0,1.19,310.0,0.0,52.63,0.0,0.0,0.0,0.0
Net Profit,0.22,-0.8,-0.21,-0.09,0.11,-0.83,0.21,-0.37,0.17,0.16,0.08,0.01,-0.5
EPS in Rs,0.43,-1.55,-0.41,-0.17,0.21,-1.61,0.41,-0.72,0.33,0.31,0.15,0.02,-0.97
