,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,44.0,185,152,120,116,136
Inventory Days,162.0,441,227,214,185,224
Days Payable,41.0,201,111,92,110,147
Cash Conversion Cycle,165.0,424,268,241,190,213
Working Capital Days,-2059.0,-186,-37,12,150,175
ROCE %,,529,186,97,42,30
