,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,12,12,12,12,12,12,12,12
Reserves,2,3,3,5,6,14,17,19,18,24,30,44,57
Borrowings,0,0,1,1,0,3,18,32,33,28,31,41,43
Other Liabilities,0,1,1,4,5,8,18,16,14,20,26,36,45
Total Liabilities,14,15,17,21,22,37,65,79,77,83,99,133,156
Fixed Assets,1,2,2,2,2,3,2,2,2,2,2,2,2
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,5,4,5,7,6,24,35,28,21,30,39,58,65
Other Assets,8,9,10,12,14,11,28,49,54,51,58,73,89
Total Assets,14,15,17,21,22,37,65,79,77,83,99,133,156
