,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-2,2,-1,3,-10
Cash from Investing Activity,-1,0,0,0,-11
Cash from Financing Activity,2,-1,1,-2,23
Net Cash Flow,0,0,0,1,2
