,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,43.0,34,5,64,99
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,43.0,34,5,64,99
Working Capital Days,83.0,44,155,82,221
ROCE %,,29,9,119,75
