,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.22,65.22,65.22,65.26,65.34,65.34,65.34,65.34
FIIs,12.57,4.58,7.08,8.96,7.67,5.1,4.02,4.39
DIIs,8.41,8.49,7.73,4.31,7.12,9.09,8.61,9.48
Public,13.8,21.71,19.98,21.46,19.87,20.47,22.02,20.79
No. of Shareholders,99207.0,135571.0,198333.0,216373.0,202450.0,251789.0,250692.0,229843.0
