,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,485.0,499.0,565.0,610.0,692.0,880.0,844.0,866.0,825.0,701.0,815.0,747.0,793.0
Expenses,565.0,576.0,490.0,476.0,587.0,746.0,758.0,838.0,723.0,629.0,753.0,838.0,823.0
Operating Profit,-80.0,-77.0,75.0,134.0,105.0,134.0,86.0,28.0,102.0,72.0,62.0,-91.0,-30.0
OPM %,-16.0,-15.0,13.0,22.0,15.0,15.0,10.0,3.0,12.0,10.0,8.0,-12.0,-4.0
Other Income,50.0,142.0,56.0,78.0,79.0,66.0,71.0,31.0,66.0,25.0,5.0,78.0,1045.0
Interest,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,3.0,4.0,6.0,4.0
Depreciation,13.0,12.0,14.0,14.0,13.0,14.0,14.0,14.0,15.0,13.0,15.0,18.0,19.0
Profit before tax,-45.0,52.0,116.0,197.0,171.0,184.0,141.0,43.0,149.0,81.0,48.0,-37.0,992.0
Tax %,9.0,56.0,45.0,24.0,25.0,28.0,33.0,44.0,38.0,35.0,40.0,19.0,19.0
Net Profit,-41.0,23.0,64.0,150.0,128.0,132.0,95.0,24.0,92.0,53.0,29.0,-30.0,802.0
EPS in Rs,-2.1,1.18,3.28,7.68,6.55,6.76,4.86,1.23,4.71,2.71,1.48,-1.54,41.15
