,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44
FIIs,0.18,0.18,0.18,0.0,0.0,0.0,0.0,0.0
DIIs,8.9,8.34,8.22,8.02,7.64,0.0,0.0,0.0
Public,26.48,27.04,27.16,27.55,27.93,35.56,35.56,35.55
No. of Shareholders,4509.0,4429.0,4071.0,4045.0,4050.0,4557.0,4584.0,4585.0
