,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,4,4,4,4,10,10,10,10,10
Reserves,51,49,46,47,63,92,111,138,163,216,331,429,442
Borrowings,121,118,113,122,99,94,97,137,146,142,137,171,224
Other Liabilities,29,44,55,47,39,41,47,53,59,70,139,128,133
Total Liabilities,205,215,219,221,204,232,259,333,378,439,617,739,809
Fixed Assets,103,109,105,103,100,115,129,168,229,242,281,325,354
CWIP,4,1,0,1,6,2,6,32,10,9,30,140,159
Investments,0,4,0,0,0,0,0,0,0,0,0,0,0
Other Assets,98,101,113,117,99,114,124,132,139,188,306,274,295
Total Assets,205,215,219,221,204,232,259,333,378,439,617,739,809
