,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.37,16.95,17.21,15.38,18.53,19.55,17.48,17.84,18.56,19.11,19.96,22.26,20.4
Expenses,14.79,15.81,16.17,14.2,18.05,17.89,15.93,15.24,17.02,19.18,20.35,20.91,20.69
Operating Profit,0.58,1.14,1.04,1.18,0.48,1.66,1.55,2.6,1.54,-0.07,-0.39,1.35,-0.29
OPM %,3.77,6.73,6.04,7.67,2.59,8.49,8.87,14.57,8.3,-0.37,-1.95,6.06,-1.42
Other Income,0.28,0.4,0.94,0.2,0.32,0.37,0.25,0.35,0.37,-0.03,0.23,0.35,0.31
Interest,0.36,0.99,0.36,0.37,0.35,0.35,0.41,0.38,0.46,0.4,0.43,0.43,0.46
Depreciation,0.92,0.66,0.65,0.65,0.68,0.67,0.67,0.42,0.39,0.4,1.63,0.72,0.73
Profit before tax,-0.42,-0.11,0.97,0.36,-0.23,1.01,0.72,2.15,1.06,-0.9,-2.22,0.55,-1.17
Tax %,0.0,0.0,-18.56,2.78,-4.35,1.98,-5.56,-0.93,-1.89,-18.89,4.95,0.0,0.0
Net Profit,-0.25,0.11,1.25,0.37,-0.2,0.97,0.8,2.21,1.11,-1.11,-2.08,0.54,-1.19
EPS in Rs,-0.5,0.16,2.22,0.28,-0.67,1.63,1.29,3.85,1.69,-2.04,-3.81,1.03,-2.32
