,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.13,71.14,71.14,71.14,71.14,71.14,71.14
Public,28.87,28.86,28.86,28.86,28.86,28.85,28.86
No. of Shareholders,988.0,987.0,943.0,938.0,928.0,959.0,1009.0
