,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,17.26,24.85,27.39,14.36,24.27,33.35,30.7,24.5,25.67,27.17,24.3,23.39,24.02
Expenses,15.01,22.38,25.22,12.71,22.65,30.69,27.61,22.26,23.45,24.44,22.19,21.11,21.83
Operating Profit,2.25,2.47,2.17,1.65,1.62,2.66,3.09,2.24,2.22,2.73,2.11,2.28,2.19
OPM %,13.04,9.94,7.92,11.49,6.67,7.98,10.07,9.14,8.65,10.05,8.68,9.75,9.12
Other Income,0.0,0.0,0.09,0.03,0.09,0.07,0.08,0.08,0.08,0.13,0.14,0.11,0.11
Interest,1.35,0.99,1.16,1.17,1.12,1.16,1.01,1.1,1.12,1.43,1.18,1.23,1.22
Depreciation,0.38,0.38,0.39,0.47,0.56,0.62,0.65,0.55,0.56,0.57,0.58,0.5,0.5
Profit before tax,0.52,1.1,0.71,0.04,0.03,0.95,1.51,0.67,0.62,0.86,0.49,0.66,0.58
Tax %,-13.46,27.27,28.17,50.0,33.33,21.05,32.45,26.87,29.03,26.74,30.61,27.27,17.24
Net Profit,0.59,0.81,0.5,0.03,0.03,0.74,1.03,0.49,0.44,0.63,0.34,0.48,0.48
EPS in Rs,1.34,1.84,1.13,0.07,0.07,1.68,2.34,1.11,1.0,1.43,0.77,1.09,1.09
