,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-12-01
Promoters,74.96,74.96,74.96,74.96,74.96,74.96,67.03,55.09
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,4.81,6.74
Public,25.04,25.04,25.04,25.04,25.04,25.04,28.17,38.18
No. of Shareholders,532.0,531.0,531.0,529.0,529.0,525.0,694.0,1976.0
