,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01,2023-12-01
Promoters,74.96,74.96,74.96,74.96,74.96,76.79,75.95,66.14,67.03,65.36,56.81,55.09
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,4.81,4.57,6.51,6.74
Public,25.04,25.04,25.04,25.04,25.04,23.21,24.05,31.23,28.17,30.05,36.67,38.18
No. of Shareholders,529.0,528.0,528.0,523.0,525.0,521.0,517.0,543.0,694.0,786.0,1538.0,1976.0
