,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,694.0,930.0,1269.0,1048.0,1191.0,1296.0,1498.0,1485.0,1235.0,1180.0,1387.0,1225.0,1278.0
Expenses,578.0,690.0,953.0,850.0,1015.0,1072.0,1190.0,1234.0,1156.0,1062.0,1178.0,1135.0,1171.0
Operating Profit,116.0,239.0,316.0,197.0,176.0,224.0,307.0,252.0,79.0,119.0,209.0,90.0,106.0
OPM %,17.0,26.0,25.0,19.0,15.0,17.0,21.0,17.0,6.0,10.0,15.0,7.0,8.0
Other Income,7.0,6.0,6.0,8.0,5.0,8.0,9.0,12.0,12.0,14.0,21.0,18.0,16.0
Interest,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
Depreciation,10.0,10.0,10.0,10.0,11.0,11.0,10.0,11.0,11.0,11.0,14.0,14.0,14.0
Profit before tax,112.0,233.0,311.0,194.0,168.0,221.0,305.0,252.0,78.0,121.0,216.0,94.0,106.0
Tax %,23.0,26.0,26.0,25.0,24.0,25.0,26.0,25.0,24.0,26.0,26.0,26.0,26.0
Net Profit,86.0,172.0,232.0,146.0,127.0,165.0,225.0,189.0,60.0,90.0,160.0,69.0,78.0
EPS in Rs,4.58,9.13,12.32,7.78,6.76,8.75,11.99,10.06,3.18,4.77,8.5,3.68,4.15
