,2012-06-01,2013-06-01,2014-06-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,97,97,96,96,96,96,96,96,96,94,38,38,38
Reserves,211,256,268,280,318,486,549,546,577,971,1478,1806,1822
Borrowings,142,75,32,0,0,0,0,0,29,41,37,17,79
Other Liabilities,594,601,587,505,523,548,650,578,552,649,725,870,730
Total Liabilities,1045,1028,984,881,938,1130,1296,1221,1255,1755,2278,2731,2669
Fixed Assets,345,366,371,345,333,337,333,331,371,359,337,527,713
CWIP,56,31,4,4,10,13,10,24,8,9,179,108,147
Investments,0,0,0,0,0,0,111,251,135,470,484,563,447
Other Assets,644,631,608,532,595,780,842,615,741,917,1279,1534,1362
Total Assets,1045,1028,984,881,938,1130,1296,1221,1255,1755,2278,2731,2669
