,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,29.33,29.05,29.05,28.69,28.69,28.69,28.69,28.62,28.62,28.62,28.56,28.56
FIIs,0.0,0.0,0.45,0.68,0.68,1.08,1.31,1.23,1.23,1.29,1.43,1.17
DIIs,0.0,0.0,0.01,0.0,0.32,0.32,0.32,0.0,0.0,0.0,0.0,0.0
Public,70.67,70.94,70.49,70.63,70.31,69.91,69.68,70.15,70.14,70.09,70.01,70.27
No. of Shareholders,9630.0,9770.0,12238.0,14012.0,15146.0,16215.0,16327.0,16145.0,15571.0,15247.0,14467.0,14636.0
