,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01
Sales,97.0,223.0,192.0,333.0,95.0,132.0,159.0,379.0,105.0,277.0,92.0,296.0,162.0
Expenses,80.0,220.0,181.0,357.0,91.0,146.0,176.0,379.0,109.0,261.0,185.0,692.0,169.0
Operating Profit,16.0,4.0,11.0,-24.0,4.0,-15.0,-16.0,0.0,-4.0,16.0,-93.0,-396.0,-8.0
OPM %,17.0,2.0,6.0,-7.0,5.0,-11.0,-10.0,0.0,-4.0,6.0,-101.0,-133.0,-5.0
Other Income,1.0,8.0,20.0,45.0,1.0,14.0,12.0,15.0,10.0,1.0,3.0,75.0,7.0
Interest,35.0,35.0,35.0,41.0,28.0,26.0,26.0,26.0,12.0,4.0,4.0,9.0,5.0
Depreciation,6.0,6.0,6.0,6.0,5.0,5.0,5.0,9.0,4.0,12.0,9.0,4.0,6.0
Profit before tax,-24.0,-29.0,-9.0,-27.0,-28.0,-31.0,-36.0,-21.0,-10.0,2.0,-103.0,-334.0,-12.0
Tax %,-4.0,-4.0,-11.0,97.0,-7.0,5.0,6.0,38.0,10.0,125.0,-0.0,7.0,9.0
Net Profit,-25.0,-30.0,-10.0,-1.0,-30.0,-29.0,-34.0,-13.0,-9.0,-0.0,-103.0,-310.0,-11.0
EPS in Rs,-1.33,-1.75,-0.71,-0.06,-1.46,-1.51,-1.79,-0.44,-0.45,0.2,-6.71,-19.93,-0.7
