,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-2.35,-1.22,5.33,1.56,1.7000000000000002,-3.13,3.51,3.51,1.22,-2.25,17.65,2.03
Cash from Investing Activity,-1.33,-0.8,-0.37,-0.79,-1.25,-3.71,-5.02,-3.15,-0.47,-0.22,8.03,-0.55
Cash from Financing Activity,5.15,0.68,-3.18,-2.31,0.77,5.11,0.86,-0.42,-0.56,2.06,-25.74,-1.48
Net Cash Flow,1.47,-1.35,1.78,-1.54,1.22,-1.74,-0.65,-0.06,0.19,-0.4,-0.06,0.01
