,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3.8,9.34,10.46,14.07,12.12,-8.21,2.51,17.26,-16.44,10.48,2.43,-9.0
Cash from Investing Activity,0.01,-1.11,1.43,-0.35,3.84,-3.43,-24.61,-4.64,3.49,-4.64,-4.9,7.12
Cash from Financing Activity,-1.73,-1.8,-1.85,-1.72,-1.86,-1.82,-1.87,-1.72,-1.85,-1.56,-1.2,-2.19
Net Cash Flow,2.08,6.43,10.04,12.01,14.1,-13.46,-23.97,10.9,-14.79,4.28,-3.68,-4.07
