,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,11,11,11,11,11,11,11,11,11,11,46,46.0
Reserves,0,-13,-16,-18,-20,-23,-25,-27,-40,-41,-40,30,66.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,0,0,
Borrowings,0,33,33,34,34,34,34,35,28,29,29,28,1.0
Other Liabilities,0,2,2,0,0,1,1,1,1,2,17,57,77.0
Total Liabilities,0,33,30,27,25,23,21,20,0,0,17,161,190.0
Fixed Assets,0,29,27,26,24,22,21,20,0,0,0,40,40.0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Investments,0,0,0,0,0,0,0,0,0,0,0,20,25.0
Other Assets,0,3,3,1,1,0,0,0,0,0,17,101,125.0
Total Assets,0,33,30,27,25,23,21,20,0,0,17,161,190.0
