,2017-03-01,2018-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,22,24,24,24
Reserves,46,48,108,306,504,682
Borrowings,0,19,33,270,568,595
Other Liabilities,63,35,209,384,380,1007
Total Liabilities,117,110,372,984,1475,2307
Fixed Assets,0,0,19,180,203,220
CWIP,0,0,4,5,14,12
Investments,32,3,0,0,0,0
Other Assets,85,107,349,800,1258,2075
Total Assets,117,110,372,984,1475,2307
