,2017-03-01,2018-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,85.0,87,53.0,77,73
Inventory Days,,,67.0,199,391
Days Payable,,,72.0,124,167
Cash Conversion Cycle,85.0,87,48.0,152,297
Working Capital Days,61.0,175,43.0,117,157
ROCE %,,0,,41,34
